"ID","Choice_set","Sex","Habit","Salary","Age","Price","Label","Carbon","Utility","Choice"
599,12,1,0,2,34,3,1,0,4.10542436730676,0
599,13,1,0,2,34,3,0,0,5.94456622376766,1
599,13,1,0,2,34,4.5,0,0,1.40723216375234,0
599,14,1,0,2,34,4.5,1,0,1.10445199138363,0
599,14,1,0,2,34,4,1,0,5.02168254400539,1
600,1,0,1,2,26,2,0,0,0.433657237752904,0
600,1,0,1,2,26,2.5,1,1,0.425436387476845,0
600,2,0,1,2,26,3.5,1,0,-0.716004627173668,0
600,2,0,1,2,26,3,1,1,-0.593969750917395,0
600,3,0,1,2,26,2.5,0,0,1.80992261095373,0
600,3,0,1,2,26,1.5,0,1,6.90839995675669,1
600,4,0,1,2,26,4.5,1,1,-1.97957165190667,0
600,4,0,1,2,26,2.5,0,1,4.25050962298385,1
600,5,0,1,2,26,3.5,1,1,0.82661433498017,0
600,5,0,1,2,26,2,1,0,1.58013581155974,1
600,6,0,1,2,26,2.5,1,0,0.0408927067297058,1
600,6,0,1,2,26,4,0,0,-0.889144754714199,0
600,7,0,1,2,26,3,0,1,3.23630603254354,0
600,7,0,1,2,26,1.5,1,1,3.60398572914925,1
600,8,0,1,2,26,4,0,1,2.63251344423568,1
600,8,0,1,2,26,1.5,1,0,2.05479390715777,0
600,9,0,1,2,26,4,1,1,0.136245687734877,0
600,9,0,1,2,26,4.5,0,1,2.71060424730381,1
600,10,0,1,2,26,3.5,0,0,-0.606773585159244,0
600,10,0,1,2,26,2,1,1,2.50073968701124,1
600,11,0,1,2,26,1.5,0,0,1.56386357180821,0
600,11,0,1,2,26,2,0,1,4.8611449845652,1
600,12,0,1,2,26,3.5,0,1,4.84167246771303,1
600,12,0,1,2,26,3,1,0,0.01135635821197,0
600,13,0,1,2,26,3,0,0,-0.385124100603012,0
600,13,0,1,2,26,4.5,0,0,-1.71401537491976,0
600,14,0,1,2,26,4.5,1,0,-2.74446218241056,0
600,14,0,1,2,26,4,1,0,-1.84547634180823,0
601,1,0,1,6,28,2,0,0,-0.407790965775913,0
601,1,0,1,6,28,2.5,1,1,5.14566997926181,1
601,2,0,1,6,28,3.5,1,0,-0.448657721065771,0
601,2,0,1,6,28,3,1,1,3.87772409419905,1
601,3,0,1,6,28,2.5,0,0,-2.6295482035796,0
601,3,0,1,6,28,1.5,0,1,8.05598574377837,1
601,4,0,1,6,28,4.5,1,1,0.755386275889419,0
601,4,0,1,6,28,2.5,0,1,7.87265642309525,1
601,5,0,1,6,28,3.5,1,1,3.37114070449928,1
601,5,0,1,6,28,2,1,0,2.60643896299302,0
601,6,0,1,6,28,2.5,1,0,1.5968320217258,1
601,6,0,1,6,28,4,0,0,-4.0716315468191,0
601,7,0,1,6,28,3,0,1,6.13181470561295,0
601,7,0,1,6,28,1.5,1,1,7.79463511292173,1
601,8,0,1,6,28,4,0,1,2.13706922593484,0
601,8,0,1,6,28,1.5,1,0,3.79138303780799,0
601,9,0,1,6,28,4,1,1,2.7487967221123,1
601,9,0,1,6,28,4.5,0,1,1.92061376707556,0
601,10,0,1,6,28,3.5,0,0,-2.46017686616034,0
601,10,0,1,6,28,2,1,1,4.73342021669412,1
601,11,0,1,6,28,1.5,0,0,0.31174374484789,0
601,11,0,1,6,28,2,0,1,6.4101298012737,1
601,12,0,1,6,28,3.5,0,1,3.08976171446848,1
601,12,0,1,6,28,3,1,0,3.04230774211632,0
601,13,0,1,6,28,3,0,0,-0.425818598280916,0
601,13,0,1,6,28,4.5,0,0,-5.01604895708041,0
601,14,0,1,6,28,4.5,1,0,-2.27198983201286,0
601,14,0,1,6,28,4,1,0,0.593503333859829,0
602,1,0,1,3,34,2,0,0,0.735149461601162,0
602,1,0,1,3,34,2.5,1,1,4.31757516280946,1
602,2,0,1,3,34,3.5,1,0,-1.80042483188068,0
602,2,0,1,3,34,3,1,1,2.53665984073371,0
602,3,0,1,3,34,2.5,0,0,-3.5922308177003,0
602,3,0,1,3,34,1.5,0,1,5.815222117394,1
602,4,0,1,3,34,4.5,1,1,0.87909144162951,0
602,4,0,1,3,34,2.5,0,1,6.56638685606024,1
602,5,0,1,3,34,3.5,1,1,0.148097120268051,0
602,5,0,1,3,34,2,1,0,2.99010227963979,1
602,6,0,1,3,34,2.5,1,0,-0.0602428783578991,0
602,6,0,1,3,34,4,0,0,-5.63856591417342,0
602,7,0,1,3,34,3,0,1,3.90474405162905,0
602,7,0,1,3,34,1.5,1,1,6.95740150871198,1
602,8,0,1,3,34,4,0,1,2.92249792433902,0
602,8,0,1,3,34,1.5,1,0,3.51089598350863,1
602,9,0,1,3,34,4,1,1,1.61868921654167,1
602,9,0,1,3,34,4.5,0,1,1.42723410476489,0
602,10,0,1,3,34,3.5,0,0,-4.26074119776265,0
602,10,0,1,3,34,2,1,1,5.38214229612413,1
602,11,0,1,3,34,1.5,0,0,2.92303013227723,0
602,11,0,1,3,34,2,0,1,6.49031706225343,1
602,12,0,1,3,34,3.5,0,1,4.04838643668961,1
602,12,0,1,3,34,3,1,0,-0.820142308082807,0
602,13,0,1,3,34,3,0,0,-2.74734700755188,0
602,13,0,1,3,34,4.5,0,0,-6.5316008872947,0
602,14,0,1,3,34,4.5,1,0,2.4888833744945,1
602,14,0,1,3,34,4,1,0,-1.30829994768578,0
603,1,0,0,3,49,2,0,0,4.62272688714862,0
603,1,0,0,3,49,2.5,1,1,5.73418498203379,1
603,2,0,0,3,49,3.5,1,0,3.63622175824228,0
603,2,0,0,3,49,3,1,1,5.77928985296625,1
603,3,0,0,3,49,2.5,0,0,5.34766434898558,0
603,3,0,0,3,49,1.5,0,1,7.26004031271189,1
603,4,0,0,3,49,4.5,1,1,4.01270058213863,0
603,4,0,0,3,49,2.5,0,1,4.45674815264401,1
603,5,0,0,3,49,3.5,1,1,4.89650378416792,0
603,5,0,0,3,49,2,1,0,5.91816731519324,1
603,6,0,0,3,49,2.5,1,0,3.78952441195818,1
603,6,0,0,3,49,4,0,0,1.64689871239159,0
603,7,0,0,3,49,3,0,1,3.228586607065,0
603,7,0,0,3,49,1.5,1,1,10.6862562114141,1
603,8,0,0,3,49,4,0,1,5.55097747065931,1
603,8,0,0,3,49,1.5,1,0,4.24059451954088,0
603,9,0,0,3,49,4,1,1,3.04014673489934,1
603,9,0,0,3,49,4.5,0,1,2.24118325743098,0
603,10,0,0,3,49,3.5,0,0,2.07912507333417,0
603,10,0,0,3,49,2,1,1,8.79992766096291,1
603,11,0,0,3,49,1.5,0,0,5.76045149036978,1
603,11,0,0,3,49,2,0,1,5.36934066816957,0
603,12,0,0,3,49,3.5,0,1,4.02309802777784,0
603,12,0,0,3,49,3,1,0,4.04316444232262,1
603,13,0,0,3,49,3,0,0,5.17209745019246,1
603,13,0,0,3,49,4.5,0,0,0.414414043886827,0
603,14,0,0,3,49,4.5,1,0,0.989897694916292,0
603,14,0,0,3,49,4,1,0,4.09050661049451,1
604,1,1,1,2,41,2,0,0,3.84304632393947,0
604,1,1,1,2,41,2.5,1,1,5.86638545529959,1
604,2,1,1,2,41,3.5,1,0,1.33304040621553,0
604,2,1,1,2,41,3,1,1,4.41992648752271,1
604,3,1,1,2,41,2.5,0,0,5.03077237521503,0
604,3,1,1,2,41,1.5,0,1,9.27557325318648,1
604,4,1,1,2,41,4.5,1,1,4.26265979271343,0
604,4,1,1,2,41,2.5,0,1,5.43605361021865,1
604,5,1,1,2,41,3.5,1,1,3.18990810624747,0
604,5,1,1,2,41,2,1,0,3.90790350571746,1
604,6,1,1,2,41,2.5,1,0,3.16417582495713,1
604,6,1,1,2,41,4,0,0,0.846285208205368,0
604,7,1,1,2,41,3,0,1,8.77308406077032,0
604,7,1,1,2,41,1.5,1,1,8.77610773375612,1
604,8,1,1,2,41,4,0,1,4.73302778196415,0
604,8,1,1,2,41,1.5,1,0,5.45031162629865,1
604,9,1,1,2,41,4,1,1,3.8904933709623,1
604,9,1,1,2,41,4.5,0,1,2.58688051313719,0
604,10,1,1,2,41,3.5,0,0,0.133897276176083,0
604,10,1,1,2,41,2,1,1,7.31541215402369,1
604,11,1,1,2,41,1.5,0,0,3.95506757379773,0
604,11,1,1,2,41,2,0,1,10.5753407792852,1
604,12,1,1,2,41,3.5,0,1,4.82377468934202,1
604,12,1,1,2,41,3,1,0,0.948529103099516,0
604,13,1,1,2,41,3,0,0,1.30498101138498,1
604,13,1,1,2,41,4.5,0,0,0.346429400455231,0
604,14,1,1,2,41,4.5,1,0,1.07491000066501,1
604,14,1,1,2,41,4,1,0,0.547824859824584,0
605,1,0,1,1,75,2,0,0,6.31730975095664,0
605,1,0,1,1,75,2.5,1,1,11.9873980217495,1
605,2,0,1,1,75,3.5,1,0,8.12573373734104,0
605,2,0,1,1,75,3,1,1,8.60040598135497,1
605,3,0,1,1,75,2.5,0,0,2.98910384518993,0
605,3,0,1,1,75,1.5,0,1,12.5163869874797,1
605,4,0,1,1,75,4.5,1,1,7.33221449998183,0
605,4,0,1,1,75,2.5,0,1,13.6511286419701,1
605,5,0,1,1,75,3.5,1,1,7.96982703746509,0
605,5,0,1,1,75,2,1,0,8.34720378783097,1
605,6,0,1,1,75,2.5,1,0,8.17014049101762,1
605,6,0,1,1,75,4,0,0,-1.65306851422642,0
605,7,0,1,1,75,3,0,1,10.8525423812198,0
605,7,0,1,1,75,1.5,1,1,11.6445787926666,1
605,8,0,1,1,75,4,0,1,7.85720380720926,0
605,8,0,1,1,75,1.5,1,0,9.06489326930011,1
605,9,0,1,1,75,4,1,1,10.1511524630347,1
605,9,0,1,1,75,4.5,0,1,7.18665041255353,0
605,10,0,1,1,75,3.5,0,0,-1.97513818813623,0
605,10,0,1,1,75,2,1,1,9.94437871895519,1
605,11,0,1,1,75,1.5,0,0,3.46660858332678,0
605,11,0,1,1,75,2,0,1,11.5204207171862,1
605,12,0,1,1,75,3.5,0,1,9.66748350983819,1
605,12,0,1,1,75,3,1,0,5.8423316141288,0
605,13,0,1,1,75,3,0,0,0.68029352882389,1
605,13,0,1,1,75,4.5,0,0,-2.47113645067065,0
605,14,0,1,1,75,4.5,1,0,3.28735435852773,0
605,14,0,1,1,75,4,1,0,5.17181617435025,1
606,1,1,1,5,44,2,0,0,10.84803106663,0
606,1,1,1,5,44,2.5,1,1,14.4415821249473,1
606,2,1,1,5,44,3.5,1,0,12.2806456798267,0
606,2,1,1,5,44,3,1,1,12.7278287690958,1
606,3,1,1,5,44,2.5,0,0,8.17474728031149,0
606,3,1,1,5,44,1.5,0,1,16.3874128212187,1
606,4,1,1,5,44,4.5,1,1,14.0132337401595,1
606,4,1,1,5,44,2.5,0,1,13.3480550625716,0
606,5,1,1,5,44,3.5,1,1,13.7057467477014,0
606,5,1,1,5,44,2,1,0,14.7171990274058,1
606,6,1,1,5,44,2.5,1,0,11.5245914371486,1
606,6,1,1,5,44,4,0,0,4.4350356050084,0
606,7,1,1,5,44,3,0,1,13.4169546491722,0
606,7,1,1,5,44,1.5,1,1,17.5084433243784,1
606,8,1,1,5,44,4,0,1,10.9072878484421,0
606,8,1,1,5,44,1.5,1,0,13.7207942946244,1
606,9,1,1,5,44,4,1,1,10.6026074205491,0
606,9,1,1,5,44,4.5,0,1,10.6122568493182,1
606,10,1,1,5,44,3.5,0,0,3.807077323184,0
606,10,1,1,5,44,2,1,1,14.9472519139594,1
606,11,1,1,5,44,1.5,0,0,8.99374698990647,0
606,11,1,1,5,44,2,0,1,14.3189382314503,1
606,12,1,1,5,44,3.5,0,1,12.330329249922,1
606,12,1,1,5,44,3,1,0,11.0901948444055,0
606,13,1,1,5,44,3,0,0,5.11553614323925,1
606,13,1,1,5,44,4.5,0,0,3.77889472096466,0
606,14,1,1,5,44,4.5,1,0,9.25712448643158,1
606,14,1,1,5,44,4,1,0,8.64033725187821,0
607,1,1,0,5,39,2,0,0,-4.00663536961445,0
607,1,1,0,5,39,2.5,1,1,6.13452836505271,1
607,2,1,0,5,39,3.5,1,0,-0.185758840214279,0
607,2,1,0,5,39,3,1,1,5.99252244851889,1
607,3,1,0,5,39,2.5,0,0,-5.81683057866901,0
607,3,1,0,5,39,1.5,0,1,9.20367570568576,1
607,4,1,0,5,39,4.5,1,1,4.38759146052849,0
607,4,1,0,5,39,2.5,0,1,7.49110422088973,1
607,5,1,0,5,39,3.5,1,1,5.90571246242931,1
607,5,1,0,5,39,2,1,0,3.11512573450625,0
607,6,1,0,5,39,2.5,1,0,0.387972863847806,0
607,6,1,0,5,39,4,0,0,-6.21191989127554,0
607,7,1,0,5,39,3,0,1,6.98370872956492,0
607,7,1,0,5,39,1.5,1,1,8.28106023659793,1
607,8,1,0,5,39,4,0,1,7.50850177930525,1
607,8,1,0,5,39,1.5,1,0,3.58625992201635,0
607,9,1,0,5,39,4,1,1,5.30722026297023,1
607,9,1,0,5,39,4.5,0,1,3.20550888910311,0
607,10,1,0,5,39,3.5,0,0,-7.02518501210312,0
607,10,1,0,5,39,2,1,1,7.33057088917324,1
607,11,1,0,5,39,1.5,0,0,-1.32246136234749,0
607,11,1,0,5,39,2,0,1,7.7007539705925,1
607,12,1,0,5,39,3.5,0,1,5.86898268632707,1
607,12,1,0,5,39,3,1,0,-1.23593544869829,0
607,13,1,0,5,39,3,0,0,-4.67219837980657,0
607,13,1,0,5,39,4.5,0,0,-8.07531566982231,0
607,14,1,0,5,39,4.5,1,0,-3.03176929881189,0
607,14,1,0,5,39,4,1,0,-1.03969607513287,1
608,1,1,0,2,64,2,0,0,7.41597406998853,0
608,1,1,0,2,64,2.5,1,1,12.181205645602,1
608,2,1,0,2,64,3.5,1,0,6.09633105044906,0
608,2,1,0,2,64,3,1,1,12.3082553854087,1
608,3,1,0,2,64,2.5,0,0,7.47199961252363,0
608,3,1,0,2,64,1.5,0,1,11.8023390257056,1
608,4,1,0,2,64,4.5,1,1,13.2046059407328,1
608,4,1,0,2,64,2.5,0,1,10.2612516351918,0
608,5,1,0,2,64,3.5,1,1,11.4451869401109,1
608,5,1,0,2,64,2,1,0,10.4927746547392,0
608,6,1,0,2,64,2.5,1,0,8.0915503082937,1
608,6,1,0,2,64,4,0,0,5.88914010768927,0
608,7,1,0,2,64,3,0,1,8.92113966522094,0
608,7,1,0,2,64,1.5,1,1,14.3076776871021,1
608,8,1,0,2,64,4,0,1,7.22027860956372,0
608,8,1,0,2,64,1.5,1,0,10.42725317658,1
608,9,1,0,2,64,4,1,1,10.0070771272305,1
608,9,1,0,2,64,4.5,0,1,7.6729333711172,0
608,10,1,0,2,64,3.5,0,0,5.63367918691254,0
608,10,1,0,2,64,2,1,1,14.4232598026137,1
608,11,1,0,2,64,1.5,0,0,11.1398047794131,0
608,11,1,0,2,64,2,0,1,13.9651091868859,1
608,12,1,0,2,64,3.5,0,1,10.8485379007115,1
608,12,1,0,2,64,3,1,0,7.30020903604557,0
608,13,1,0,2,64,3,0,0,6.94982678087503,1
608,13,1,0,2,64,4.5,0,0,5.17724829553868,0
608,14,1,0,2,64,4.5,1,0,7.66304976581533,1
608,14,1,0,2,64,4,1,0,4.96611179838976,0
609,1,0,1,3,44,2,0,0,4.07966947608606,0
609,1,0,1,3,44,2.5,1,1,23.1427492923028,1
609,2,0,1,3,44,3.5,1,0,10.2612480740878,0
609,2,0,1,3,44,3,1,1,21.2185503127546,1
609,3,0,1,3,44,2.5,0,0,6.70170319567594,0
609,3,0,1,3,44,1.5,0,1,15.8316836462041,1
609,4,0,1,3,44,4.5,1,1,23.576471174697,1
609,4,0,1,3,44,2.5,0,1,14.5557201649427,0
609,5,0,1,3,44,3.5,1,1,22.2386541795292,1
609,5,0,1,3,44,2,1,0,12.5972302489186,0
609,6,0,1,3,44,2.5,1,0,11.0215011773143,1
609,6,0,1,3,44,4,0,0,1.25837029668709,0
609,7,0,1,3,44,3,0,1,15.2965398600352,0
609,7,0,1,3,44,1.5,1,1,24.596819092179,1
609,8,0,1,3,44,4,0,1,12.220126004491,0
609,8,0,1,3,44,1.5,1,0,13.3500181299525,1
609,9,0,1,3,44,4,1,1,21.0863801257869,1
609,9,0,1,3,44,4.5,0,1,11.1057771187024,0
609,10,0,1,3,44,3.5,0,0,3.2480356716184,0
609,10,0,1,3,44,2,1,1,25.0609301753695,1
609,11,0,1,3,44,1.5,0,0,5.21022686296593,0
609,11,0,1,3,44,2,0,1,17.3372789200468,1
609,12,0,1,3,44,3.5,0,1,13.8108611271649,1
609,12,0,1,3,44,3,1,0,10.5839653458225,0
609,13,0,1,3,44,3,0,0,4.69914053019539,1
609,13,0,1,3,44,4.5,0,0,1.04864447836136,0
609,14,0,1,3,44,4.5,1,0,8.93976211249469,1
609,14,0,1,3,44,4,1,0,8.63939210813247,0
610,1,0,1,2,41,2,0,0,-6.60440041181564,0
610,1,0,1,2,41,2.5,1,1,-2.23672512735723,0
610,2,0,1,2,41,3.5,1,0,-4.85006193264333,0
610,2,0,1,2,41,3,1,1,-3.7698356209074,0
610,3,0,1,2,41,2.5,0,0,-4.86039590894893,0
610,3,0,1,2,41,1.5,0,1,4.31610867518393,1
610,4,0,1,2,41,4.5,1,1,-4.81908699850966,0
610,4,0,1,2,41,2.5,0,1,2.84713186540592,1
610,5,0,1,2,41,3.5,1,1,-5.64198414044204,0
610,5,0,1,2,41,2,1,0,-3.31233181479799,0
610,6,0,1,2,41,2.5,1,0,-3.1868300586685,0
610,6,0,1,2,41,4,0,0,-5.87651761951341,0
610,7,0,1,2,41,3,0,1,1.34836998393363,1
610,7,0,1,2,41,1.5,1,1,-0.579564938630056,0
610,8,0,1,2,41,4,0,1,-1.42136453238005,0
610,8,0,1,2,41,1.5,1,0,-0.891934564500794,0
610,9,0,1,2,41,4,1,1,-6.4231494319387,0
610,9,0,1,2,41,4.5,0,1,1.82498248054077,1
610,10,0,1,2,41,3.5,0,0,-7.33427148462193,0
610,10,0,1,2,41,2,1,1,-1.19307203096583,0
610,11,0,1,2,41,1.5,0,0,-3.02625457811348,0
610,11,0,1,2,41,2,0,1,4.37718260699627,1
610,12,0,1,2,41,3.5,0,1,2.63337223218126,1
610,12,0,1,2,41,3,1,0,-5.09833478553183,0
610,13,0,1,2,41,3,0,0,-6.30507613284828,0
610,13,0,1,2,41,4.5,0,0,-11.0461830159164,0
610,14,0,1,2,41,4.5,1,0,-4.02701695285454,0
610,14,0,1,2,41,4,1,0,-4.62824851036862,0
611,1,1,0,3,59,2,0,0,-2.90683951496063,0
611,1,1,0,3,59,2.5,1,1,-3.17875065498738,0
611,2,1,0,3,59,3.5,1,0,-4.83284845014533,0
611,2,1,0,3,59,3,1,1,-3.06095882229267,0
611,3,1,0,3,59,2.5,0,0,-3.49714985283724,0
611,3,1,0,3,59,1.5,0,1,4.44651395282222,1
611,4,1,0,3,59,4.5,1,1,-4.91482484833333,0
611,4,1,0,3,59,2.5,0,1,1.68328494146483,1
611,5,1,0,3,59,3.5,1,1,-2.2015587344134,0
611,5,1,0,3,59,2,1,0,-2.64468439308113,0
611,6,1,0,3,59,2.5,1,0,-1.18894574103903,0
611,6,1,0,3,59,4,0,0,-3.64933881737042,0
611,7,1,0,3,59,3,0,1,1.18865817047408,0
611,7,1,0,3,59,1.5,1,1,1.24078004817281,1
611,8,1,0,3,59,4,0,1,-1.32321441098813,0
611,8,1,0,3,59,1.5,1,0,-0.324694057797061,0
611,9,1,0,3,59,4,1,1,-4.39858236813187,0
611,9,1,0,3,59,4.5,0,1,-2.48505009740362,0
611,10,1,0,3,59,3.5,0,0,-5.30707034492017,0
611,10,1,0,3,59,2,1,1,2.85527014485784,1
611,11,1,0,3,59,1.5,0,0,0.466842499611628,0
611,11,1,0,3,59,2,0,1,3.23692064778895,1
611,12,1,0,3,59,3.5,0,1,1.54803832267027,1
611,12,1,0,3,59,3,1,0,-2.55129740998158,0
611,13,1,0,3,59,3,0,0,-1.90640050918161,0
611,13,1,0,3,59,4.5,0,0,-5.60932421644806,0
611,14,1,0,3,59,4.5,1,0,-5.06573850275411,0
611,14,1,0,3,59,4,1,0,-5.68739198748569,0
612,1,0,0,2,62,2,0,0,0.751360496594108,0
612,1,0,0,2,62,2.5,1,1,12.4883306094651,1
612,2,0,0,2,62,3.5,1,0,4.12354683670281,0
612,2,0,0,2,62,3,1,1,11.0601576254299,1
612,3,0,0,2,62,2.5,0,0,1.36371645971759,0
612,3,0,0,2,62,1.5,0,1,10.7289491689221,1
612,4,0,0,2,62,4.5,1,1,10.8523061825275,1
612,4,0,0,2,62,2.5,0,1,9.68987321821382,0
612,5,0,0,2,62,3.5,1,1,9.81458548088573,1
612,5,0,0,2,62,2,1,0,6.29494336933903,0
612,6,0,0,2,62,2.5,1,0,7.65990650875723,1
612,6,0,0,2,62,4,0,0,-0.171631191873797,0
612,7,0,0,2,62,3,0,1,8.95527719304504,0
612,7,0,0,2,62,1.5,1,1,12.6069810059119,1
612,8,0,0,2,62,4,0,1,6.98593532591855,0
612,8,0,0,2,62,1.5,1,0,9.14857979855356,1
612,9,0,0,2,62,4,1,1,8.5181033646318,1
612,9,0,0,2,62,4.5,0,1,7.79090587407126,0
612,10,0,0,2,62,3.5,0,0,3.14194292758,0
612,10,0,0,2,62,2,1,1,14.8456618399442,1
612,11,0,0,2,62,1.5,0,0,3.87959733782004,0
612,11,0,0,2,62,2,0,1,8.99754377789183,1
612,12,0,0,2,62,3.5,0,1,7.13332772568876,1
612,12,0,0,2,62,3,1,0,5.00199400801616,0
612,13,0,0,2,62,3,0,0,3.23076842638332,1
612,13,0,0,2,62,4.5,0,0,-1.62296388570908,0
612,14,0,0,2,62,4.5,1,0,5.2762809263894,1
612,14,0,0,2,62,4,1,0,3.33521278674103,0
613,1,1,1,2,27,2,0,0,-1.88766736005495,0
613,1,1,1,2,27,2.5,1,1,4.61823384106603,1
613,2,1,1,2,27,3.5,1,0,1.62391353323288,0
613,2,1,1,2,27,3,1,1,5.71683839378941,1
613,3,1,1,2,27,2.5,0,0,-1.61420960343456,0
613,3,1,1,2,27,1.5,0,1,10.1935321743281,1
613,4,1,1,2,27,4.5,1,1,2.27174941410385,0
613,4,1,1,2,27,2.5,0,1,8.01750292787231,1
613,5,1,1,2,27,3.5,1,1,6.5092831842237,1
613,5,1,1,2,27,2,1,0,2.17692234581379,0
613,6,1,1,2,27,2.5,1,0,2.04919401722269,1
613,6,1,1,2,27,4,0,0,-1.63245497576117,0
613,7,1,1,2,27,3,0,1,9.7034154766099,1
613,7,1,1,2,27,1.5,1,1,8.38433767679845,0
613,8,1,1,2,27,4,0,1,4.56063396463396,1
613,8,1,1,2,27,1.5,1,0,3.31319585643361,0
613,9,1,1,2,27,4,1,1,2.45731119911595,0
613,9,1,1,2,27,4.5,0,1,4.70943578175214,1
613,10,1,1,2,27,3.5,0,0,-3.98720598113957,0
613,10,1,1,2,27,2,1,1,6.50430310268588,1
613,11,1,1,2,27,1.5,0,0,-0.119667495931644,0
613,11,1,1,2,27,2,0,1,9.15538261595039,1
613,12,1,1,2,27,3.5,0,1,5.06405377577172,1
613,12,1,1,2,27,3,1,0,3.75448187152853,0
613,13,1,1,2,27,3,0,0,-2.21414202058487,0
613,13,1,1,2,27,4.5,0,0,-4.5729991135747,0
613,14,1,1,2,27,4.5,1,0,-1.20344694248455,0
613,14,1,1,2,27,4,1,0,0.132693247605983,0
614,1,1,1,2,65,2,0,0,5.46615439265711,0
614,1,1,1,2,65,2.5,1,1,8.34948623675888,1
614,2,1,1,2,65,3.5,1,0,2.61179800794137,0
614,2,1,1,2,65,3,1,1,7.97385666372185,1
614,3,1,1,2,65,2.5,0,0,5.29498842412814,0
614,3,1,1,2,65,1.5,0,1,7.45944174296467,1
614,4,1,1,2,65,4.5,1,1,5.32927495895177,0
614,4,1,1,2,65,2.5,0,1,7.83009786302908,1
614,5,1,1,2,65,3.5,1,1,7.29828960429313,1
614,5,1,1,2,65,2,1,0,3.59090770035931,0
614,6,1,1,2,65,2.5,1,0,3.12692027274479,1
614,6,1,1,2,65,4,0,0,1.58214884106745,0
614,7,1,1,2,65,3,0,1,5.71370026286245,0
614,7,1,1,2,65,1.5,1,1,10.5550621074356,1
614,8,1,1,2,65,4,0,1,7.66989808026379,1
614,8,1,1,2,65,1.5,1,0,4.00988971223214,0
614,9,1,1,2,65,4,1,1,6.84210317412263,1
614,9,1,1,2,65,4.5,0,1,4.22303526063691,0
614,10,1,1,2,65,3.5,0,0,0.207025569903924,0
614,10,1,1,2,65,2,1,1,10.058779483947,1
614,11,1,1,2,65,1.5,0,0,4.72457949295927,0
614,11,1,1,2,65,2,0,1,8.20988567961387,1
614,12,1,1,2,65,3.5,0,1,3.76798278459021,1
614,12,1,1,2,65,3,1,0,1.00451627030992,0
614,13,1,1,2,65,3,0,0,6.16292657026844,1
614,13,1,1,2,65,4.5,0,0,-0.800595264664006,0
614,14,1,1,2,65,4.5,1,0,-1.67830569995576,0
614,14,1,1,2,65,4,1,0,0.784251232431726,0
615,1,0,1,3,32,2,0,0,0.615363935353163,0
615,1,0,1,3,32,2.5,1,1,4.18612538386521,1
615,2,0,1,3,32,3.5,1,0,2.67068554752285,0
615,2,0,1,3,32,3,1,1,3.67262804882498,1
615,3,0,1,3,32,2.5,0,0,0.514810938144461,0
615,3,0,1,3,32,1.5,0,1,10.0096381509143,1
615,4,0,1,3,32,4.5,1,1,1.82379137950705,0
615,4,0,1,3,32,2.5,0,1,7.77650044797515,1
615,5,0,1,3,32,3.5,1,1,3.40660932507023,0
615,5,0,1,3,32,2,1,0,4.04843892069914,1
615,6,0,1,3,32,2.5,1,0,3.49241974306049,1
615,6,0,1,3,32,4,0,0,-2.87316651499584,0
615,7,0,1,3,32,3,0,1,6.12498445159504,1
615,7,0,1,3,32,1.5,1,1,5.77747678701035,0
615,8,0,1,3,32,4,0,1,4.25296333869158,0
615,8,0,1,3,32,1.5,1,0,5.57098576340841,1
615,9,0,1,3,32,4,1,1,0.194183780922078,0
615,9,0,1,3,32,4.5,0,1,4.00683996036014,1
615,10,0,1,3,32,3.5,0,0,-2.13685806894539,0
615,10,0,1,3,32,2,1,1,4.36513383503631,1
615,11,0,1,3,32,1.5,0,0,4.24112669389228,0
615,11,0,1,3,32,2,0,1,10.1753421496456,1
615,12,0,1,3,32,3.5,0,1,5.8461167362226,1
615,12,0,1,3,32,3,1,0,2.6989412024222,0
615,13,0,1,3,32,3,0,0,-0.970496403063244,0
615,13,0,1,3,32,4.5,0,0,-3.19436399088323,0
615,14,0,1,3,32,4.5,1,0,1.62627422919855,0
615,14,0,1,3,32,4,1,0,2.0535490654273,1
616,1,0,1,2,48,2,0,0,-1.18221327175721,0
616,1,0,1,2,48,2.5,1,1,-1.53375617874291,0
616,2,0,1,2,48,3.5,1,0,-1.02368390984266,0
616,2,0,1,2,48,3,1,1,-0.97232349819114,1
616,3,0,1,2,48,2.5,0,0,-2.32398311839913,0
616,3,0,1,2,48,1.5,0,1,5.1556767995638,1
616,4,0,1,2,48,4.5,1,1,-4.78193195100265,0
616,4,0,1,2,48,2.5,0,1,3.05286900218999,1
616,5,0,1,2,48,3.5,1,1,-2.42186384349395,0
616,5,0,1,2,48,2,1,0,-0.589875836232975,0
616,6,0,1,2,48,2.5,1,0,3.01014068330665,1
616,6,0,1,2,48,4,0,0,-6.54387866577231,0
616,7,0,1,2,48,3,0,1,4.76461494389728,1
616,7,0,1,2,48,1.5,1,1,0.0569693198290582,0
616,8,0,1,2,48,4,0,1,0.639836642358313,0
616,8,0,1,2,48,1.5,1,0,4.26641485005968,1
616,9,0,1,2,48,4,1,1,-3.59391074255968,0
616,9,0,1,2,48,4.5,0,1,-0.512578984957689,0
616,10,0,1,2,48,3.5,0,0,-4.11831863559363,0
616,10,0,1,2,48,2,1,1,-0.958637845165447,0
616,11,0,1,2,48,1.5,0,0,-2.59855184771742,0
616,11,0,1,2,48,2,0,1,2.35808112999824,1
